,train_loss,best_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/epochs,config/hidden_size,config/lr,config/num_features,config/num_layers,config/num_models,config/patience,logdir
171,-0.112725735,0.179862844,5840.739587,FALSE,1,e62e4421,2023-11-30_23-27-01,1701408421,5840.739587,108122,Slade-173477,10.2.219.10,5840.739587,1,1.476340603,500,49.76608365,0.046991076,1,3.206041138,5,38.12741078,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e62e4421_172_batch_size=1.4763,epochs=500,hidden_size=49.7661,lr=0.0470,num_features=1,num_layers=3.2060,num_models=5,pat_2023-11-30_21-46-44"
79,-0.236219376,0.180041662,14458.4668,FALSE,1,e363bbf3,2023-11-30_21-21-33,1701400893,14458.4668,108776,Slade-173477,10.2.219.10,14458.4668,1,1.295098664,500,32.78302927,0.02344429,1,9.842648598,5,35.59142398,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e363bbf3_80_batch_size=1.2951,epochs=500,hidden_size=32.7830,lr=0.0234,num_features=1,num_layers=9.8426,num_models=5,pati_2023-11-30_17-20-13"
98,-0.022793859,0.180505191,4347.683297,FALSE,1,543b5e31,2023-11-30_19-12-57,1701393177,4347.683297,110292,Slade-173477,10.2.219.10,4347.683297,1,2.824224138,500,36.67850536,0.074355227,1,7.607955392,5,21.09310982,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_543b5e31_99_batch_size=2.8242,epochs=500,hidden_size=36.6785,lr=0.0744,num_features=1,num_layers=7.6080,num_models=5,pati_2023-11-30_17-59-17"
182,0.018668979,0.180593843,5297.327083,FALSE,1,3b66d014,2023-11-30_23-45-46,1701409546,5297.327083,107432,Slade-173477,10.2.219.10,5297.327083,1,1.347130264,500,105.5040264,0.052707567,1,5.284025729,5,28.70618543,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_3b66d014_183_batch_size=1.3471,epochs=500,hidden_size=105.5040,lr=0.0527,num_features=1,num_layers=5.2840,num_models=5,pa_2023-11-30_22-15-04"
186,-0.25507772,0.181702532,3882.453252,FALSE,1,8fe92b9b,2023-11-30_23-30-52,1701408652,3882.453252,108823,Slade-173477,10.2.219.10,3882.453252,1,1.922887011,500,7.081123691,0.051745926,1,2.096789522,5,37.59704779,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_8fe92b9b_187_batch_size=1.9229,epochs=500,hidden_size=7.0811,lr=0.0517,num_features=1,num_layers=2.0968,num_models=5,pati_2023-11-30_22-23-22"
132,-0.265624166,0.18340565,6733.429008,FALSE,1,1f113ed0,2023-11-30_21-29-47,1701401387,6733.429008,106605,Slade-173477,10.2.219.10,6733.429008,1,2.462195568,500,83.2760038,0.048949518,1,4.327025133,5,47.74560528,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_1f113ed0_133_batch_size=2.4622,epochs=500,hidden_size=83.2760,lr=0.0489,num_features=1,num_layers=4.3270,num_models=5,pat_2023-11-30_19-37-32"
157,0.98592937,0.184287874,7776.831774,FALSE,1,aebdcb97,2023-11-30_23-23-44,1701408224,7776.831774,107335,Slade-173477,10.2.219.10,7776.831774,1,1.340056134,500,99.20569215,0.033440465,1,9.433673157,5,12.68111864,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_aebdcb97_158_batch_size=1.3401,epochs=500,hidden_size=99.2057,lr=0.0334,num_features=1,num_layers=9.4337,num_models=5,pat_2023-11-30_21-09-07"
169,-0.335084319,0.186197595,2649.099628,FALSE,1,b88bab6b,2023-11-30_22-26-09,1701404769,2649.099628,108823,Slade-173477,10.2.219.10,2649.099628,1,2.839661985,500,68.22983685,0.098923702,1,2.192190537,5,20.64283844,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_b88bab6b_170_batch_size=2.8397,epochs=500,hidden_size=68.2298,lr=0.0989,num_features=1,num_layers=2.1922,num_models=5,pat_2023-11-30_21-37-30"
84,-0.091726139,0.18622309,3713.675474,FALSE,1,d42b84b4,2023-11-30_18-34-43,1701390883,3713.675474,108122,Slade-173477,10.2.219.10,3713.675474,1,2.860355444,500,62.94202339,0.098585255,1,6.627090263,5,10.42533967,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_d42b84b4_85_batch_size=2.8604,epochs=500,hidden_size=62.9420,lr=0.0986,num_features=1,num_layers=6.6271,num_models=5,pati_2023-11-30_17-29-33"
191,-0.318182588,0.186435436,5737.102839,FALSE,1,c4aa71d3,2023-12-01_00-06-31,1701410791,5737.102839,109634,Slade-173477,10.2.219.10,5737.102839,1,1.645128345,500,33.22689687,0.078172882,1,7.901548268,5,30.86271121,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_c4aa71d3_192_batch_size=1.6451,epochs=500,hidden_size=33.2269,lr=0.0782,num_features=1,num_layers=7.9015,num_models=5,pat_2023-11-30_22-30-41"
67,1.001852274,0.189085823,11039.10763,FALSE,1,6872d8ab,2023-11-30_19-52-07,1701395527,11039.10763,26272,Slade-173477,10.2.219.10,11039.10763,1,2.6112803,500,18.3577941,0.034067785,1,8.612023591,5,39.97165819,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_6872d8ab_68_batch_size=2.6113,epochs=500,hidden_size=18.3578,lr=0.0341,num_features=1,num_layers=8.6120,num_models=5,pati_2023-11-30_16-41-51"
160,-0.250534725,0.189824604,378.1082125,FALSE,1,e8fa67d2,2023-11-30_21-22-27,1701400947,378.1082125,26272,Slade-173477,10.2.219.10,378.1082125,1,2.0753242,500,49.02506112,0.084918908,1,5.571501452,5,2.310358947,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e8fa67d2_161_batch_size=2.0753,epochs=500,hidden_size=49.0251,lr=0.0849,num_features=1,num_layers=5.5715,num_models=5,pat_2023-11-30_21-15-47"
10,0.110524997,0.190090615,5187.614346,FALSE,1,41130f8e,2023-11-30_16-48-08,1701384488,5187.614346,26272,Slade-173477,10.2.219.10,5187.614346,1,1,500,109.4067666,0.059039627,1,6.223855248,5,11.68315536,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_41130f8e_11_batch_size=1.0000,epochs=500,hidden_size=109.4068,lr=0.0590,num_features=1,num_layers=6.2239,num_models=5,pat_2023-11-30_15-21-40"
100,0.271092802,0.190185232,3580.707795,FALSE,1,779a6678,2023-11-30_19-11-41,1701393101,3580.707795,109398,Slade-173477,10.2.219.10,3580.707795,1,1.968309062,500,101.3818768,0.078367863,1,3.871543507,5,14.98664693,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_779a6678_101_batch_size=1.9683,epochs=500,hidden_size=101.3819,lr=0.0784,num_features=1,num_layers=3.8715,num_models=5,pa_2023-11-30_18-09-44"
134,-0.054388762,0.190940787,15447.27416,FALSE,1,5087f7a4,2023-12-01_00-02-12,1701410532,15447.27416,109578,Slade-173477,10.2.219.10,15447.27416,1,1.88909293,500,162.7183854,0.047657673,1,5.056602701,5,15.46793757,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_5087f7a4_135_batch_size=1.8891,epochs=500,hidden_size=162.7184,lr=0.0477,num_features=1,num_layers=5.0566,num_models=5,pa_2023-11-30_19-43-59"
162,-0.518414021,0.191951026,5795.563005,FALSE,1,fd877b6d,2023-11-30_22-58-09,1701406689,5795.563005,108776,Slade-173477,10.2.219.10,5795.563005,1,2.733241982,500,2.130541486,0.096208712,1,6.396662428,5,47.70661394,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_fd877b6d_163_batch_size=2.7332,epochs=500,hidden_size=2.1305,lr=0.0962,num_features=1,num_layers=6.3967,num_models=5,pati_2023-11-30_21-18-04"
92,0.135894537,0.192472186,4511.121358,FALSE,1,9df6bb1b,2023-11-30_19-09-47,1701392987,4511.121358,112601,Slade-173477,10.2.219.10,4511.121358,1,2.003318192,500,8.06674564,0.056885413,1,8.874402353,5,22.35649335,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_9df6bb1b_93_batch_size=2.0033,epochs=500,hidden_size=8.0667,lr=0.0569,num_features=1,num_layers=8.8744,num_models=5,patie_2023-11-30_17-51-59"
126,-0.569845128,0.193486253,4694.380474,FALSE,1,721f7227,2023-11-30_20-34-08,1701398048,4694.380474,108876,Slade-173477,10.2.219.10,4694.380474,1,2.018433386,500,105.7093973,0.042354498,1,2.077107061,5,26.71507528,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_721f7227_127_batch_size=2.0184,epochs=500,hidden_size=105.7094,lr=0.0424,num_features=1,num_layers=2.0771,num_models=5,pa_2023-11-30_19-14-12"
13,0.106073529,0.193792203,8811.585099,FALSE,1,e632562e,2023-11-30_17-48-52,1701388132,8811.585099,106655,Slade-173477,10.2.219.10,8811.585099,1,1,500,109.4700454,0.040720167,1,6.699318167,5,11.3958467,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_e632562e_14_batch_size=1.0000,epochs=500,hidden_size=109.4700,lr=0.0407,num_features=1,num_layers=6.6993,num_models=5,pat_2023-11-30_15-21-54"
60,-0.224917084,0.193892606,6882.694881,FALSE,1,fd7c9cda,2023-11-30_18-25-02,1701390302,6882.694881,111934,Slade-173477,10.2.219.10,6882.694881,1,2.102896452,500,128.369596,0.044132465,1,5.247595779,5,37.76921479,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_fd7c9cda_61_batch_size=2.1029,epochs=500,hidden_size=128.3696,lr=0.0441,num_features=1,num_layers=5.2476,num_models=5,pat_2023-11-30_16-29-13"
3,-0.382961392,0.194651805,1033.257854,FALSE,1,199f0f9d,2023-11-30_13-26-54,1701372414,1033.257854,26120,Slade-173477,10.2.219.10,1033.257854,1,1.36680902,500,61.54420635,0.052523168,1,5.455560149,5,15.27022787,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_199f0f9d_4_batch_size=1.3668,epochs=500,hidden_size=61.5442,lr=0.0525,num_features=1,num_layers=5.4556,num_models=5,patie_2023-11-30_13-09-38"
127,0.791401982,0.196223647,12050.05281,FALSE,1,a05027fb,2023-11-30_22-38-44,1701405524,12050.05281,108025,Slade-173477,10.2.219.10,12050.05281,1,1.199105222,500,180.9526261,0.068682252,1,3.805899564,5,43.25735195,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_a05027fb_128_batch_size=1.1991,epochs=500,hidden_size=180.9526,lr=0.0687,num_features=1,num_layers=3.8059,num_models=5,pa_2023-11-30_19-15-54"
18,1.845765591,0.196753916,5810.836202,FALSE,1,63b49db1,2023-11-30_16-59-26,1701385166,5810.836202,107432,Slade-173477,10.2.219.10,5810.836202,1,1,500,109.0898826,0.042453462,1,6.444190897,5,10.28453521,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_63b49db1_19_batch_size=1.0000,epochs=500,hidden_size=109.0899,lr=0.0425,num_features=1,num_layers=6.4442,num_models=5,pat_2023-11-30_15-22-29"
27,-0.214025575,0.200547956,3133.290438,FALSE,1,cd3785dd,2023-11-30_16-15-55,1701382555,3133.290438,109398,Slade-173477,10.2.219.10,3133.290438,1,2.127257449,500,101.8129145,0.003049074,1,9.068942857,5,13.07847206,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_cd3785dd_28_batch_size=2.1273,epochs=500,hidden_size=101.8129,lr=0.0030,num_features=1,num_layers=9.0689,num_models=5,pat_2023-11-30_15-23-33"
152,-0.336490661,0.200813989,3436.303538,FALSE,1,22833da8,2023-11-30_21-50-54,1701402654,3436.303538,106759,Slade-173477,10.2.219.10,3436.303538,1,2.033813057,500,49.62539034,0.069642035,1,2.822650426,5,37.44047322,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_22833da8_153_batch_size=2.0338,epochs=500,hidden_size=49.6254,lr=0.0696,num_features=1,num_layers=2.8227,num_models=5,pat_2023-11-30_20-34-56"
188,0.155904204,0.201230764,6398.539567,FALSE,1,b095828f,2023-12-01_00-13-32,1701411212,6398.539567,108169,Slade-173477,10.2.219.10,6398.539567,1,1.88611079,500,99.8651824,0.034721343,1,9.295767251,5,13.82343537,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_b095828f_189_batch_size=1.8861,epochs=500,hidden_size=99.8652,lr=0.0347,num_features=1,num_layers=9.2958,num_models=5,pat_2023-11-30_22-26-10"
30,-0.429168791,0.201231222,4610.125852,FALSE,1,43c3c2a8,2023-11-30_16-40-54,1701384054,4610.125852,109681,Slade-173477,10.2.219.10,4610.125852,1,1,500,109.3046674,0.049448194,1,5.965835448,5,11.58436097,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_43c3c2a8_31_batch_size=1.0000,epochs=500,hidden_size=109.3047,lr=0.0494,num_features=1,num_layers=5.9658,num_models=5,pat_2023-11-30_15-23-57"
142,-0.536418712,0.201666776,1815.507391,FALSE,1,fcb58852,2023-11-30_20-34-56,1701398096,1815.507391,26272,Slade-173477,10.2.219.10,1815.507391,1,2.736950412,500,31.35267856,0.028201295,1,2.737029989,5,15.68588855,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_fcb58852_143_batch_size=2.7370,epochs=500,hidden_size=31.3527,lr=0.0282,num_features=1,num_layers=2.7370,num_models=5,pat_2023-11-30_20-03-17"
122,0.008346647,0.202318073,11939.62763,FALSE,1,7c1aa0e3,2023-11-30_22-30-41,1701405041,11939.62763,109398,Slade-173477,10.2.219.10,11939.62763,1,1.794151923,500,133.4668816,0.033873562,1,3.503330317,5,42.72787123,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_7c1aa0e3_123_batch_size=1.7942,epochs=500,hidden_size=133.4669,lr=0.0339,num_features=1,num_layers=3.5033,num_models=5,pa_2023-11-30_19-09-48"
75,-0.430933058,0.202934215,5823.607171,FALSE,1,547426d1,2023-11-30_18-42-40,1701391360,5823.607171,106706,Slade-173477,10.2.219.10,5823.607171,1,1.451175439,500,56.36871788,0.046421099,1,9.461957821,5,8.267821008,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_547426d1_76_batch_size=1.4512,epochs=500,hidden_size=56.3687,lr=0.0464,num_features=1,num_layers=9.4620,num_models=5,pati_2023-11-30_17-03-20"
137,-0.370089144,0.203405725,1835.384198,FALSE,1,f78f6a3c,2023-11-30_20-23-55,1701397435,1835.384198,112363,Slade-173477,10.2.219.10,1835.384198,1,1.751568279,500,123.4615758,0.077178042,1,2.473924561,5,8.928996597,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_f78f6a3c_138_batch_size=1.7516,epochs=500,hidden_size=123.4616,lr=0.0772,num_features=1,num_layers=2.4739,num_models=5,pa_2023-11-30_19-52-08"
113,0.034454748,0.205224342,20806.17127,FALSE,1,fd9d4a48,2023-12-01_00-40-15,1701412815,20806.17127,108923,Slade-173477,10.2.219.10,20806.17127,1,1.208191789,500,186.2949821,0.042332458,1,5.270220666,5,38.41750757,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_fd9d4a48_114_batch_size=1.2082,epochs=500,hidden_size=186.2950,lr=0.0423,num_features=1,num_layers=5.2702,num_models=5,pa_2023-11-30_18-51-35"
103,-0.150068939,0.205770555,1952.718929,FALSE,1,b4a5b755,2023-11-30_18-57-54,1701392274,1952.718929,109578,Slade-173477,10.2.219.10,1952.718929,1,2.218513591,500,20.18240962,0.048200394,1,8.93544753,5,7.925284837,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_b4a5b755_104_batch_size=2.2185,epochs=500,hidden_size=20.1824,lr=0.0482,num_features=1,num_layers=8.9354,num_models=5,pat_2023-11-30_18-25-02"
139,-0.305955768,0.206285614,5632.838009,FALSE,1,5396e0e0,2023-11-30_21-32-53,1701401573,5632.838009,109681,Slade-173477,10.2.219.10,5632.838009,1,2.340045106,500,81.53362548,0.085039639,1,4.748645099,5,48.79887537,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_5396e0e0_140_batch_size=2.3400,epochs=500,hidden_size=81.5336,lr=0.0850,num_features=1,num_layers=4.7486,num_models=5,pat_2023-11-30_19-57-24"
9,-0.589134455,0.20644129,1678.90078,FALSE,1,f1c9725c,2023-11-30_13-37-57,1701373077,1678.90078,28115,Slade-173477,10.2.219.10,1678.90078,1,2.325044569,500,63.03050414,0.052054795,1,6.373682235,5,10.05786832,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_f1c9725c_10_batch_size=2.3250,epochs=500,hidden_size=63.0305,lr=0.0521,num_features=1,num_layers=6.3737,num_models=5,pati_2023-11-30_13-09-55"
14,0.469787657,0.206720424,6208.246538,FALSE,1,9f392021,2023-11-30_17-05-36,1701385536,6208.246538,106706,Slade-173477,10.2.219.10,6208.246538,1,1.689393732,500,100.1950175,0.038179729,1,9.245993574,5,14.33737768,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_9f392021_15_batch_size=1.6894,epochs=500,hidden_size=100.1950,lr=0.0382,num_features=1,num_layers=9.2460,num_models=5,pat_2023-11-30_15-22-01"
38,-0.219233543,0.207675591,7233.91519,FALSE,1,000183fd,2023-11-30_17-25-49,1701386749,7233.91519,111214,Slade-173477,10.2.219.10,7233.91519,1,2.26705594,500,99.96126027,0.050945599,1,8.226750678,5,14.66889437,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_000183fd_39_batch_size=2.2671,epochs=500,hidden_size=99.9613,lr=0.0509,num_features=1,num_layers=8.2268,num_models=5,pati_2023-11-30_15-25-06"
50,0.139124572,0.20858841,6292.057645,FALSE,1,199217ae,2023-11-30_18-00-29,1701388829,6292.057645,110292,Slade-173477,10.2.219.10,6292.057645,1,1,500,109.3615883,0.037957712,1,6.444460776,5,11.2088658,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_199217ae_51_batch_size=1.0000,epochs=500,hidden_size=109.3616,lr=0.0380,num_features=1,num_layers=6.4445,num_models=5,pat_2023-11-30_16-13-04"
33,-0.368724376,0.214929256,5128.584003,FALSE,1,47ffb547,2023-11-30_16-49-58,1701384598,5128.584003,110392,Slade-173477,10.2.219.10,5128.584003,1,1,500,109.1495807,0.047810494,1,5.835692965,5,11.15637121,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_47ffb547_34_batch_size=1.0000,epochs=500,hidden_size=109.1496,lr=0.0478,num_features=1,num_layers=5.8357,num_models=5,pat_2023-11-30_15-24-22"
19,-0.406224072,0.215816365,5486.425586,FALSE,1,353a158a,2023-11-30_16-54-08,1701384848,5486.425586,108025,Slade-173477,10.2.219.10,5486.425586,1,1,500,109.5472409,0.045018893,1,6.465353815,5,12.06787739,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_353a158a_20_batch_size=1.0000,epochs=500,hidden_size=109.5472,lr=0.0450,num_features=1,num_layers=6.4654,num_models=5,pat_2023-11-30_15-22-36"
63,-0.075650245,0.21597938,9535.262216,FALSE,1,894fb1f5,2023-11-30_19-13-17,1701393197,9535.262216,111111,Slade-173477,10.2.219.10,9535.262216,1,1.983636482,500,17.55380472,0.028595002,1,9.656426768,5,37.83781397,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_894fb1f5_64_batch_size=1.9836,epochs=500,hidden_size=17.5538,lr=0.0286,num_features=1,num_layers=9.6564,num_models=5,pati_2023-11-30_16-33-04"
70,0.577642202,0.21836053,2811.753603,FALSE,1,a9cd3f5f,2023-11-30_17-40-31,1701387631,2811.753603,106605,Slade-173477,10.2.219.10,2811.753603,1,2.561475176,500,58.19346123,0.075115709,1,2.733981593,5,26.74398933,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_a9cd3f5f_71_batch_size=2.5615,epochs=500,hidden_size=58.1935,lr=0.0751,num_features=1,num_layers=2.7340,num_models=5,pati_2023-11-30_16-49-58"
89,-0.301134288,0.220468977,2111.016999,FALSE,1,c0e14806,2023-11-30_18-24-03,1701390243,2111.016999,106655,Slade-173477,10.2.219.10,2111.016999,1,2.784496,500,72.23687183,0.093251744,1,2.204968178,5,30.89859551,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_c0e14806_90_batch_size=2.7845,epochs=500,hidden_size=72.2369,lr=0.0933,num_features=1,num_layers=2.2050,num_models=5,pati_2023-11-30_17-40-31"
48,-0.200529993,0.221617746,5002.348434,FALSE,1,1bfff53c,2023-11-30_17-34-20,1701387260,5002.348434,108823,Slade-173477,10.2.219.10,5002.348434,1,1,500,109.5644275,0.04428661,1,6.69312402,5,11.80259672,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_1bfff53c_49_batch_size=1.0000,epochs=500,hidden_size=109.5644,lr=0.0443,num_features=1,num_layers=6.6931,num_models=5,pat_2023-11-30_16-10-32"
179,-0.161065757,0.224921228,1360.673728,FALSE,1,ded2d58b,2023-11-30_22-34-25,1701405265,1360.673728,106145,Slade-173477,10.2.219.10,1360.673728,1,2.600423513,500,196.7287452,0.022721139,1,3.779931198,5,10.93115308,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_ded2d58b_180_batch_size=2.6004,epochs=500,hidden_size=196.7287,lr=0.0227,num_features=1,num_layers=3.7799,num_models=5,pa_2023-11-30_22-07-55"
129,2.97270155,0.2249739,1474.869789,FALSE,1,fdc045f0,2023-11-30_19-57-24,1701395844,1474.869789,111934,Slade-173477,10.2.219.10,1474.869789,1,1.896793857,500,116.8429162,0.074018575,1,2.805355607,5,7.797932893,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_fdc045f0_130_batch_size=1.8968,epochs=500,hidden_size=116.8429,lr=0.0740,num_features=1,num_layers=2.8054,num_models=5,pa_2023-11-30_19-30-00"
163,-0.521001387,0.225175903,6947.051325,FALSE,1,7405716d,2023-11-30_23-18-14,1701407894,6947.051325,26272,Slade-173477,10.2.219.10,6947.051325,1,1.328742208,500,152.439635,0.029577536,1,3.438215042,5,21.37683352,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_7405716d_164_batch_size=1.3287,epochs=500,hidden_size=152.4396,lr=0.0296,num_features=1,num_layers=3.4382,num_models=5,pa_2023-11-30_21-21-33"
185,-0.463947225,0.226781309,570.4157264,FALSE,1,a3d30855,2023-11-30_22-32-53,1701405173,570.4157264,112645,Slade-173477,10.2.219.10,570.4157264,1,1.681554132,500,49.17721714,0.029183675,1,6.044663659,5,1.784143907,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_a3d30855_186_batch_size=1.6816,epochs=500,hidden_size=49.1772,lr=0.0292,num_features=1,num_layers=6.0447,num_models=5,pat_2023-11-30_22-19-52"
56,-0.358751863,0.228144191,5485.266888,FALSE,1,b7510cdc,2023-11-30_17-51-59,1701388319,5485.266888,112645,Slade-173477,10.2.219.10,5485.266888,1,2.587766389,500,99.42312888,0.030947621,1,8.303729074,5,14.38050021,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_b7510cdc_57_batch_size=2.5878,epochs=500,hidden_size=99.4231,lr=0.0309,num_features=1,num_layers=8.3037,num_models=5,pati_2023-11-30_16-20-13"
21,-0.408476055,0.229537446,3782.331018,FALSE,1,7ff8f70e,2023-11-30_16-25-59,1701383159,3782.331018,108122,Slade-173477,10.2.219.10,3782.331018,1,1,500,109.5063819,0.049114988,1,6.664089929,5,11.56934199,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_7ff8f70e_22_batch_size=1.0000,epochs=500,hidden_size=109.5064,lr=0.0491,num_features=1,num_layers=6.6641,num_models=5,pat_2023-11-30_15-22-49"
107,-0.117263198,0.232671137,3322.022072,FALSE,1,3979de23,2023-11-30_19-37-34,1701394654,3322.022072,106605,Slade-173477,10.2.219.10,3322.022072,1,1.182486076,500,154.5165669,0.052488467,1,3.080612474,5,14.80955976,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_3979de23_108_batch_size=1.1825,epochs=500,hidden_size=154.5166,lr=0.0525,num_features=1,num_layers=3.0806,num_models=5,pa_2023-11-30_18-34-43"
90,-0.176120132,0.233729849,3170.730706,FALSE,1,526940cf,2023-11-30_18-42-12,1701391332,3170.730706,106605,Slade-173477,10.2.219.10,3170.730706,1,1.527466862,500,109.1227607,0.041334807,1,4.684949654,5,13.07026661,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_526940cf_91_batch_size=1.5275,epochs=500,hidden_size=109.1228,lr=0.0413,num_features=1,num_layers=4.6849,num_models=5,pat_2023-11-30_17-48-52"
91,-0.337449253,0.23532236,7063.957469,FALSE,1,19a07549,2023-11-30_19-49-43,1701395383,7063.957469,112645,Slade-173477,10.2.219.10,7063.957469,1,2.808195848,500,87.65291305,0.027811334,1,6.851603865,5,42.46402611,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_19a07549_92_batch_size=2.8082,epochs=500,hidden_size=87.6529,lr=0.0278,num_features=1,num_layers=6.8516,num_models=5,pati_2023-11-30_17-49-21"
165,-0.011587441,0.236083477,5032.70878,FALSE,1,3dd34266,2023-11-30_22-53-40,1701406420,5032.70878,106605,Slade-173477,10.2.219.10,5032.70878,1,1.162703646,500,162.6137857,0.029760844,1,7.269728118,5,11.01391854,"/home/sgupta/WORK/Triplevel_transformer_model/baselines/hyperparameter_search/experiment_de_data2/train_de_3dd34266_166_batch_size=1.1627,epochs=500,hidden_size=162.6138,lr=0.0298,num_features=1,num_layers=7.2697,num_models=5,pa_2023-11-30_21-29-03"
